Gene stable ID	Transcript stable ID	Gene stable ID	Transcript stable ID
AT1G07520	AT1G07520.2	Os03g0690600	Os03t0690600-02
AT1G07520	AT1G07520.4	Os11g0705200	Os11t0705200-01
AT1G07520	AT1G07520.4	Os04g0590400	Os04t0590400-01
AT1G07520	AT1G07520.4	Os03g0690600	Os03t0690600-01
AT1G07520	AT1G07520.4	Os03g0690600	Os03t0690600-03
AT1G07520	AT1G07520.4	Os03g0690600	Os03t0690600-02
AT1G07520	AT1G07520.1	Os11g0705200	Os11t0705200-01
AT1G07520	AT1G07520.1	Os04g0590400	Os04t0590400-01
AT1G07520	AT1G07520.1	Os03g0690600	Os03t0690600-01
AT1G07520	AT1G07520.1	Os03g0690600	Os03t0690600-03
AT1G07520	AT1G07520.1	Os03g0690600	Os03t0690600-02
AT1G07520	AT1G07520.3	Os11g0705200	Os11t0705200-01
AT1G07520	AT1G07520.3	Os04g0590400	Os04t0590400-01
AT1G07520	AT1G07520.3	Os03g0690600	Os03t0690600-01
AT1G07520	AT1G07520.3	Os03g0690600	Os03t0690600-03
AT1G07520	AT1G07520.3	Os03g0690600	Os03t0690600-02
AT1G48270	AT1G48270.1	Os06g0199800	Os06t0199800-01
AT1G48270	AT1G48270.2	Os06g0199800	Os06t0199800-01
AT3G47810	AT3G47810.3	Os02g0265400	Os02t0265400-02
AT3G47810	AT3G47810.3	Os02g0265400	Os02t0265400-01
AT3G47810	AT3G47810.1	Os02g0265400	Os02t0265400-02
AT3G47810	AT3G47810.1	Os02g0265400	Os02t0265400-01
AT3G47810	AT3G47810.2	Os02g0265400	Os02t0265400-02
AT3G47810	AT3G47810.2	Os02g0265400	Os02t0265400-01
AT4G35420	AT4G35420.1	Os08g0515900	Os08t0515900-01
AT3G19540	AT3G19540.1	Os12g0581300	Os12t0581300-01
AT5G48820	AT5G48820.2	Os03g0137800	Os03t0137800-01
AT5G48820	AT5G48820.2	Os10g0471700	Os10t0471700-02
AT5G48820	AT5G48820.2	Os10g0471700	Os10t0471700-01
AT5G48820	AT5G48820.1	Os03g0137800	Os03t0137800-01
AT5G48820	AT5G48820.1	Os10g0471700	Os10t0471700-02
AT5G48820	AT5G48820.1	Os10g0471700	Os10t0471700-01
AT1G22460	AT1G22460.1	Os06g0219400	Os06t0219400-00
AT4G35500	AT4G35500.1	Os07g0472400	Os07t0472400-01
AT4G35500	AT4G35500.2	Os07g0472400	Os07t0472400-01
AT1G47780	AT1G47780.1	Os01g0612500	Os01t0612500-01
AT5G16380	AT5G16380.1	Os12g0462700	Os12t0462700-00
AT2G34660	AT2G34660.2	Os04g0620000	Os04t0620000-01
AT2G34660	AT2G34660.1	Os04g0620000	Os04t0620000-01
AT2G34660	AT2G34660.3	Os04g0620000	Os04t0620000-01
AT5G15130	AT5G15130.1	Os06g0146250	Os06t0146250-00
AT5G15130	AT5G15130.2	Os06g0146250	Os06t0146250-00
AT1G30480	AT1G30480.1	Os01g0526100	Os01t0526100-01
AT2G31190	AT2G31190.1	Os04g0517300	Os04t0517300-01
AT2G31190	AT2G31190.2	Os04g0517300	Os04t0517300-01
AT4G11130	AT4G11130.1	Os04g0465700	Os04t0465700-01
AT4G11370	AT4G11370.1	Os02g0681200	Os02t0681200-01
AT4G11370	AT4G11370.1	Os04g0579200	Os04t0579200-01
AT1G32250	AT1G32250.1	Os01g0505600	Os01t0505600-01
AT3G02880	AT3G02880.1	Os04g0463000	Os04t0463000-01
AT3G02880	AT3G02880.1	Os08g0427600	Os08t0427600-00
AT3G02880	AT3G02880.1	Os03g0223000	Os03t0223000-02
AT3G02880	AT3G02880.1	Os03g0223000	Os03t0223000-03
AT3G02880	AT3G02880.1	Os03g0223000	Os03t0223000-01
AT1G66120	AT1G66120.1	Os09g0555800	Os09t0555800-00
AT1G66120	AT1G66120.1	Os03g0130100	Os03t0130100-01
AT4G09570	AT4G09570.1	Os12g0169800	Os12t0169800-00
AT3G23270	AT3G23270.2	Os05g0545200	Os05t0545200-00
AT3G23270	AT3G23270.2	Os01g0700200	Os01t0700200-01
AT3G23270	AT3G23270.1	Os05g0545200	Os05t0545200-00
AT3G23270	AT3G23270.1	Os01g0700200	Os01t0700200-01
AT1G44810	AT1G44810.1	Os09g0451700	Os09t0451700-00
AT5G27150	AT5G27150.1	Os11g0648000	Os11t0648000-02
AT5G27150	AT5G27150.1	Os11g0648000	Os11t0648000-01
AT5G27150	AT5G27150.1	Os07g0666900	Os07t0666900-02
AT5G27150	AT5G27150.1	Os07g0666900	Os07t0666900-01
AT5G27150	AT5G27150.1	Os05g0148600	Os05t0148600-01
AT2G39350	AT2G39350.1	Os03g0281900	Os03t0281900-01
AT5G52400	AT5G52400.1	Os02g0824100	Os02t0824100-00
AT5G52400	AT5G52400.1	Os01g0100300	Os01t0100300-00
AT4G22330	AT4G22330.1	Os03g0698900	Os03t0698900-01
AT4G22330	AT4G22330.1	Os03g0698900	Os03t0698900-02
AT2G43570	AT2G43570.1	Os04g0493400	Os04t0493400-01
AT2G43570	AT2G43570.1	Os02g0605900	Os02t0605900-01
AT3G13050	AT3G13050.2	Os03g0638200	Os03t0638200-01
AT3G13050	AT3G13050.2	Os03g0638200	Os03t0638200-02
AT3G13050	AT3G13050.2	Os07g0571700	Os07t0571700-01
AT3G13050	AT3G13050.4	Os03g0638200	Os03t0638200-01
AT3G13050	AT3G13050.4	Os03g0638200	Os03t0638200-02
AT3G13050	AT3G13050.4	Os07g0571700	Os07t0571700-01
AT3G13050	AT3G13050.1	Os03g0638200	Os03t0638200-01
AT3G13050	AT3G13050.1	Os03g0638200	Os03t0638200-02
AT3G13050	AT3G13050.1	Os07g0571700	Os07t0571700-01
AT3G13050	AT3G13050.3	Os03g0638200	Os03t0638200-01
AT3G13050	AT3G13050.3	Os03g0638200	Os03t0638200-02
AT3G13050	AT3G13050.3	Os07g0571700	Os07t0571700-01
AT4G00232	AT4G00232.1	Os09g0451700	Os09t0451700-00
AT5G54880	AT5G54880.1	Os03g0568600	Os03t0568600-01
AT5G01720	AT5G01720.1	Os12g0108500	Os12t0108500-01
AT5G01720	AT5G01720.1	Os11g0108932	Os11t0108932-01
AT4G37590	AT4G37590.1	Os12g0583500	Os12t0583500-01
AT4G37590	AT4G37590.1	Os12g0583500	Os12t0583500-02
AT4G37590	AT4G37590.1	Os03g0609800	Os03t0609800-01
AT4G37590	AT4G37590.1	Os03g0609800	Os03t0609800-02
AT1G22930	AT1G22930.2	Os04g0439100	Os04t0439100-02
AT1G22930	AT1G22930.2	Os04g0439100	Os04t0439100-03
AT1G22930	AT1G22930.2	Os04g0439100	Os04t0439100-01
AT1G22930	AT1G22930.1	Os04g0439100	Os04t0439100-02
AT1G22930	AT1G22930.1	Os04g0439100	Os04t0439100-03
AT1G22930	AT1G22930.1	Os04g0439100	Os04t0439100-01
AT1G05490	AT1G05490.1	Os05g0392400	Os05t0392400-01
AT2G17530	AT2G17530.2	Os07g0472400	Os07t0472400-01
AT2G17530	AT2G17530.1	Os07g0472400	Os07t0472400-01
AT2G17530	AT2G17530.3	Os07g0472400	Os07t0472400-01
AT1G05800	AT1G05800.1	Os02g0633000	Os02t0633000-00
AT1G05800	AT1G05800.1	Os01g0900400	Os01t0900400-01
AT1G05800	AT1G05800.1	Os11g0299300	Os11t0299300-01
AT1G05800	AT1G05800.1	Os01g0900700	Os01t0900700-00
AT5G59430	AT5G59430.5	Os02g0817800	Os02t0817800-01
AT5G59430	AT5G59430.5	Os02g0817800	Os02t0817800-03
AT5G59430	AT5G59430.5	Os02g0817800	Os02t0817800-02
AT5G59430	AT5G59430.1	Os02g0817800	Os02t0817800-01
AT5G59430	AT5G59430.1	Os02g0817800	Os02t0817800-03
AT5G59430	AT5G59430.1	Os02g0817800	Os02t0817800-02
AT5G59430	AT5G59430.2	Os02g0817800	Os02t0817800-01
AT5G59430	AT5G59430.2	Os02g0817800	Os02t0817800-03
AT5G59430	AT5G59430.2	Os02g0817800	Os02t0817800-02
AT5G59430	AT5G59430.4	Os02g0817800	Os02t0817800-01
AT5G59430	AT5G59430.4	Os02g0817800	Os02t0817800-03
AT5G59430	AT5G59430.4	Os02g0817800	Os02t0817800-02
AT5G59430	AT5G59430.3	Os02g0817800	Os02t0817800-01
AT5G59430	AT5G59430.3	Os02g0817800	Os02t0817800-03
AT5G59430	AT5G59430.3	Os02g0817800	Os02t0817800-02
AT1G53040	AT1G53040.2	Os05g0531500	Os05t0531500-02
AT1G53040	AT1G53040.2	Os05g0531500	Os05t0531500-01
AT1G53040	AT1G53040.3	Os05g0531500	Os05t0531500-02
AT1G53040	AT1G53040.3	Os05g0531500	Os05t0531500-01
AT1G53040	AT1G53040.1	Os05g0531500	Os05t0531500-02
AT1G53040	AT1G53040.1	Os05g0531500	Os05t0531500-01
AT1G53040	AT1G53040.4	Os05g0531500	Os05t0531500-02
AT1G53040	AT1G53040.4	Os05g0531500	Os05t0531500-01
AT1G53040	AT1G53040.6	Os05g0531500	Os05t0531500-02
AT1G53040	AT1G53040.6	Os05g0531500	Os05t0531500-01
AT1G53040	AT1G53040.5	Os05g0531500	Os05t0531500-02
AT1G53040	AT1G53040.5	Os05g0531500	Os05t0531500-01
AT5G52520	AT5G52520.1	Os07g0165000	Os07t0165000-01
AT1G79990	AT1G79990.1	Os06g0143900	Os06t0143900-03
AT1G79990	AT1G79990.1	Os06g0143900	Os06t0143900-01
AT1G79990	AT1G79990.1	Os06g0143900	Os06t0143900-02
AT1G79990	AT1G79990.1	Os02g0209000	Os02t0209000-01
AT1G79990	AT1G79990.2	Os06g0143900	Os06t0143900-03
AT1G79990	AT1G79990.2	Os06g0143900	Os06t0143900-01
AT1G79990	AT1G79990.2	Os06g0143900	Os06t0143900-02
AT1G79990	AT1G79990.2	Os02g0209000	Os02t0209000-01
AT5G51230	AT5G51230.2	Os09g0306800	Os09t0306800-01
AT5G51230	AT5G51230.2	Os04g0162100	Os04t0162100-02
AT5G51230	AT5G51230.2	Os04g0162100	Os04t0162100-01
AT5G51230	AT5G51230.1	Os09g0306800	Os09t0306800-01
AT5G51230	AT5G51230.1	Os04g0162100	Os04t0162100-02
AT5G51230	AT5G51230.1	Os04g0162100	Os04t0162100-01
AT5G51230	AT5G51230.3	Os09g0306800	Os09t0306800-01
AT5G51230	AT5G51230.3	Os04g0162100	Os04t0162100-02
AT5G51230	AT5G51230.3	Os04g0162100	Os04t0162100-01
AT4G15520	AT4G15520.1	Os05g0141400	Os05t0141400-01
AT4G02950	AT4G02950.1	Os02g0179300	Os02t0179300-01
AT4G02950	AT4G02950.1	Os02g0179300	Os02t0179300-02
AT5G11520	AT5G11520.1	Os01g0760600	Os01t0760600-04
AT5G11520	AT5G11520.1	Os01g0760600	Os01t0760600-02
AT5G11520	AT5G11520.1	Os01g0760600	Os01t0760600-03
AT5G11520	AT5G11520.1	Os01g0760600	Os01t0760600-01
AT5G07970	AT5G07970.2	Os03g0213300	Os03t0213300-02
AT5G07970	AT5G07970.2	Os03g0213300	Os03t0213300-01
AT5G07970	AT5G07970.3	Os03g0213300	Os03t0213300-02
AT5G07970	AT5G07970.3	Os03g0213300	Os03t0213300-01
AT5G07970	AT5G07970.1	Os03g0213300	Os03t0213300-02
AT5G07970	AT5G07970.1	Os03g0213300	Os03t0213300-01
AT3G60630	AT3G60630.1	Os02g0662700	Os02t0662700-01
AT3G60630	AT3G60630.1	Os02g0662700	Os02t0662700-02
AT3G60630	AT3G60630.1	Os04g0555000	Os04t0555000-01
AT5G44460	AT5G44460.1	Os05g0312600	Os05t0312600-01
AT5G44460	AT5G44460.1	Os07g0681400	Os07t0681400-01
AT5G44460	AT5G44460.1	Os08g0144100	Os08t0144100-01
AT5G44460	AT5G44460.1	Os03g0331700	Os03t0331700-02
AT1G55760	AT1G55760.1	Os08g0495500	Os08t0495500-01
AT1G28580	AT1G28580.1	Os03g0365850	Os03t0365850-00
AT1G28580	AT1G28580.1	Os03g0365900	Os03t0365900-01
AT1G28580	AT1G28580.1	Os01g0649900	Os01t0649900-01
AT1G28580	AT1G28580.1	Os01g0649200	Os01t0649200-01
AT1G28580	AT1G28580.1	Os03g0365000	Os03t0365000-00
AT1G28580	AT1G28580.1	Os01g0651000	Os01t0651000-01
AT1G28580	AT1G28580.2	Os03g0365850	Os03t0365850-00
AT1G28580	AT1G28580.2	Os03g0365900	Os03t0365900-01
AT1G28580	AT1G28580.2	Os01g0649900	Os01t0649900-01
AT1G28580	AT1G28580.2	Os01g0649200	Os01t0649200-01
AT1G28580	AT1G28580.2	Os03g0365000	Os03t0365000-00
AT1G28580	AT1G28580.2	Os01g0651000	Os01t0651000-01
AT5G39990	AT5G39990.1	Os03g0692000	Os03t0692000-00
AT5G39990	AT5G39990.1	Os12g0639700	Os12t0639700-01
AT4G01026	AT4G01026.1	Os06g0526400	Os06t0526400-00
AT4G01026	AT4G01026.1	Os02g0255500	Os02t0255500-01
AT1G08040	AT1G08040.2	Os01g0971200	Os01t0971200-02
AT1G08040	AT1G08040.2	Os01g0971200	Os01t0971200-01
AT1G08040	AT1G08040.4	Os01g0971200	Os01t0971200-02
AT1G08040	AT1G08040.4	Os01g0971200	Os01t0971200-01
AT1G08040	AT1G08040.1	Os01g0971200	Os01t0971200-02
AT1G08040	AT1G08040.1	Os01g0971200	Os01t0971200-01
AT1G08040	AT1G08040.3	Os01g0971200	Os01t0971200-02
AT1G08040	AT1G08040.3	Os01g0971200	Os01t0971200-01
AT4G15890	AT4G15890.1	Os12g0548100	Os12t0548100-01
AT4G15890	AT4G15890.2	Os12g0548100	Os12t0548100-01
AT3G22630	AT3G22630.1	Os03g0695600	Os03t0695600-03
AT3G22630	AT3G22630.1	Os03g0695600	Os03t0695600-01
AT3G22630	AT3G22630.1	Os03g0695600	Os03t0695600-02
AT3G14720	AT3G14720.3	Os01g0665200	Os01t0665200-01
AT3G14720	AT3G14720.3	Os01g0665200	Os01t0665200-02
AT3G14720	AT3G14720.3	Os01g0665200	Os01t0665200-03
AT3G14720	AT3G14720.2	Os01g0665200	Os01t0665200-01
AT3G14720	AT3G14720.2	Os01g0665200	Os01t0665200-02
AT3G14720	AT3G14720.2	Os01g0665200	Os01t0665200-03
AT3G14720	AT3G14720.1	Os01g0665200	Os01t0665200-01
AT3G14720	AT3G14720.1	Os01g0665200	Os01t0665200-02
AT3G14720	AT3G14720.1	Os01g0665200	Os01t0665200-03
AT1G10580	AT1G10580.1	Os03g0397500	Os03t0397500-01
AT2G46250	AT2G46250.1	Os06g0507900	Os06t0507900-01
AT2G46250	AT2G46250.1	Os02g0260500	Os02t0260500-00
AT2G46250	AT2G46250.2	Os06g0507900	Os06t0507900-01
AT2G46250	AT2G46250.2	Os02g0260500	Os02t0260500-00
AT5G44930	AT5G44930.3	Os07g0567000	Os07t0567000-00
AT5G44930	AT5G44930.1	Os07g0567000	Os07t0567000-00
AT5G44930	AT5G44930.2	Os07g0567000	Os07t0567000-00
AT2G44770	AT2G44770.1	Os04g0545100	Os04t0545100-01
AT3G03720	AT3G03720.1	Os10g0437100	Os10t0437100-01
AT3G03720	AT3G03720.1	Os03g0654400	Os03t0654400-02
AT3G03720	AT3G03720.1	Os03g0654400	Os03t0654400-01
AT3G11670	AT3G11670.1	Os11g0158400	Os11t0158400-01
AT3G11670	AT3G11670.2	Os11g0158400	Os11t0158400-01
AT3G26020	AT3G26020.7	Os03g0844500	Os03t0844500-02
AT3G26020	AT3G26020.7	Os03g0844500	Os03t0844500-01
AT3G26020	AT3G26020.7	Os04g0485100	Os04t0485100-02
AT3G26020	AT3G26020.7	Os04g0485100	Os04t0485100-01
AT3G26020	AT3G26020.4	Os03g0844500	Os03t0844500-02
AT3G26020	AT3G26020.4	Os03g0844500	Os03t0844500-01
AT3G26020	AT3G26020.4	Os04g0485100	Os04t0485100-02
AT3G26020	AT3G26020.4	Os04g0485100	Os04t0485100-01
AT3G26020	AT3G26020.8	Os03g0844500	Os03t0844500-02
AT3G26020	AT3G26020.8	Os03g0844500	Os03t0844500-01
AT3G26020	AT3G26020.8	Os04g0485100	Os04t0485100-02
AT3G26020	AT3G26020.8	Os04g0485100	Os04t0485100-01
AT3G26020	AT3G26020.3	Os03g0844500	Os03t0844500-02
AT3G26020	AT3G26020.3	Os03g0844500	Os03t0844500-01
AT3G26020	AT3G26020.3	Os04g0485100	Os04t0485100-02
AT3G26020	AT3G26020.3	Os04g0485100	Os04t0485100-01
AT3G26020	AT3G26020.2	Os03g0844500	Os03t0844500-02
AT3G26020	AT3G26020.2	Os03g0844500	Os03t0844500-01
AT3G26020	AT3G26020.2	Os04g0485100	Os04t0485100-02
AT3G26020	AT3G26020.2	Os04g0485100	Os04t0485100-01
AT3G26020	AT3G26020.5	Os03g0844500	Os03t0844500-02
AT3G26020	AT3G26020.5	Os03g0844500	Os03t0844500-01
AT3G26020	AT3G26020.5	Os04g0485100	Os04t0485100-02
AT3G26020	AT3G26020.5	Os04g0485100	Os04t0485100-01
AT3G26020	AT3G26020.1	Os03g0844500	Os03t0844500-02
AT3G26020	AT3G26020.1	Os03g0844500	Os03t0844500-01
AT3G26020	AT3G26020.1	Os04g0485100	Os04t0485100-02
AT3G26020	AT3G26020.1	Os04g0485100	Os04t0485100-01
AT3G26020	AT3G26020.6	Os03g0844500	Os03t0844500-02
AT3G26020	AT3G26020.6	Os03g0844500	Os03t0844500-01
AT3G26020	AT3G26020.6	Os04g0485100	Os04t0485100-02
AT3G26020	AT3G26020.6	Os04g0485100	Os04t0485100-01
AT3G46740	AT3G46740.1	Os11g0116500	Os11t0116500-01
AT1G73240	AT1G73240.1	Os02g0684300	Os02t0684300-01
AT2G40730	AT2G40730.1	Os01g0819900	Os01t0819900-02
AT2G40730	AT2G40730.1	Os01g0819900	Os01t0819900-01
AT5G56840	AT5G56840.1	Os05g0589400	Os05t0589400-01
AT5G56840	AT5G56840.1	Os05g0589400	Os05t0589400-02
AT5G56840	AT5G56840.1	Os01g0192300	Os01t0192300-01
AT5G56840	AT5G56840.1	Os01g0192300	Os01t0192300-02
AT5G56840	AT5G56840.1	Os05g0195700	Os05t0195700-02
AT5G56840	AT5G56840.1	Os05g0195700	Os05t0195700-01
AT5G62880	AT5G62880.1	Os02g0742200	Os02t0742200-01
AT5G62880	AT5G62880.1	Os02g0742200	Os02t0742200-02
AT5G62880	AT5G62880.2	Os02g0742200	Os02t0742200-01
AT5G62880	AT5G62880.2	Os02g0742200	Os02t0742200-02
AT2G02870	AT2G02870.1	Os11g0602800	Os11t0602800-01
AT2G02870	AT2G02870.3	Os11g0602800	Os11t0602800-01
AT2G02870	AT2G02870.2	Os11g0602800	Os11t0602800-01
AT1G71500	AT1G71500.1	Os11g0242400	Os11t0242400-01
AT1G56560	AT1G56560.1	Os03g0314800	Os03t0314800-01
AT1G22620	AT1G22620.1	Os06g0355150	Os06t0355150-00
AT1G22620	AT1G22620.1	Os08g0109100	Os08t0109100-01
AT1G22620	AT1G22620.1	Os08g0109100	Os08t0109100-02
AT5G56950	AT5G56950.1	Os05g0235600	Os05t0235600-00
AT2G34420	AT2G34420.1	Os09g0346500	Os09t0346500-04
AT2G34420	AT2G34420.1	Os01g0720500	Os01t0720500-02
AT2G34420	AT2G34420.1	Os01g0720500	Os01t0720500-01
AT4G24550	AT4G24550.3	Os07g0620300	Os07t0620300-03
AT4G24550	AT4G24550.3	Os07g0620300	Os07t0620300-02
AT4G24550	AT4G24550.3	Os07g0620300	Os07t0620300-01
AT4G24550	AT4G24550.2	Os07g0620300	Os07t0620300-03
AT4G24550	AT4G24550.2	Os07g0620300	Os07t0620300-02
AT4G24550	AT4G24550.2	Os07g0620300	Os07t0620300-01
AT4G24550	AT4G24550.1	Os07g0620300	Os07t0620300-03
AT4G24550	AT4G24550.1	Os07g0620300	Os07t0620300-02
AT4G24550	AT4G24550.1	Os07g0620300	Os07t0620300-01
AT3G53690	AT3G53690.1	Os09g0419600	Os09t0419600-01
AT5G39040	AT5G39040.1	Os03g0755100	Os03t0755100-01
AT5G39040	AT5G39040.1	Os03g0755900	Os03t0755900-00
AT5G39040	AT5G39040.2	Os03g0755100	Os03t0755100-01
AT5G39040	AT5G39040.2	Os03g0755900	Os03t0755900-00
AT1G16490	AT1G16490.1	Os04g0594100	Os04t0594100-01
AT1G16490	AT1G16490.2	Os04g0594100	Os04t0594100-01
AT2G34500	AT2G34500.1	Os01g0210900	Os01t0210900-01
AT2G34500	AT2G34500.1	Os01g0211200	Os01t0211200-00
AT2G19740	AT2G19740.1	Os06g0319700	Os06t0319700-01
AT3G25750	AT3G25750.1	Os07g0681600	Os07t0681600-01
AT3G25750	AT3G25750.2	Os07g0681600	Os07t0681600-01
AT4G08390	AT4G08390.1	Os12g0178100	Os12t0178100-01
AT4G08390	AT4G08390.5	Os12g0178100	Os12t0178100-01
AT4G08390	AT4G08390.4	Os12g0178100	Os12t0178100-01
AT4G08390	AT4G08390.2	Os12g0178100	Os12t0178100-01
AT4G08390	AT4G08390.3	Os12g0178100	Os12t0178100-01
AT5G62160	AT5G62160.1	Os08g0207500	Os08t0207500-01
AT5G62160	AT5G62160.1	Os04g0613000	Os04t0613000-01
AT3G11210	AT3G11210.1	Os11g0708400	Os11t0708400-02
AT3G11210	AT3G11210.1	Os11g0708400	Os11t0708400-01
AT5G06130	AT5G06130.2	Os02g0535000	Os02t0535000-02
AT5G06130	AT5G06130.2	Os02g0535000	Os02t0535000-01
AT5G06130	AT5G06130.1	Os02g0535000	Os02t0535000-02
AT5G06130	AT5G06130.1	Os02g0535000	Os02t0535000-01
AT2G44580	AT2G44580.2	Os05g0119600	Os05t0119600-01
AT2G44580	AT2G44580.1	Os05g0119600	Os05t0119600-01
AT3G55390	AT3G55390.1	Os12g0568700	Os12t0568700-00
AT5G05380	AT5G05380.3	Os11g0107600	Os11t0107600-01
AT5G05380	AT5G05380.3	Os12g0107600	Os12t0107600-00
AT5G05380	AT5G05380.1	Os11g0107600	Os11t0107600-01
AT5G05380	AT5G05380.1	Os12g0107600	Os12t0107600-00
AT5G05380	AT5G05380.4	Os11g0107600	Os11t0107600-01
AT5G05380	AT5G05380.4	Os12g0107600	Os12t0107600-00
AT5G05380	AT5G05380.2	Os11g0107600	Os11t0107600-01
AT5G05380	AT5G05380.2	Os12g0107600	Os12t0107600-00
AT5G49130	AT5G49130.1	Os12g0552600	Os12t0552600-00
AT2G25240	AT2G25240.1	Os03g0610800	Os03t0610800-01
AT2G25240	AT2G25240.1	Os03g0610700	Os03t0610700-01
AT2G36360	AT2G36360.5	Os03g0835800	Os03t0835800-01
AT2G36360	AT2G36360.5	Os03g0835800	Os03t0835800-02
AT2G36360	AT2G36360.3	Os03g0835800	Os03t0835800-01
AT2G36360	AT2G36360.3	Os03g0835800	Os03t0835800-02
AT2G36360	AT2G36360.2	Os03g0835800	Os03t0835800-01
AT2G36360	AT2G36360.2	Os03g0835800	Os03t0835800-02
AT2G36360	AT2G36360.1	Os03g0835800	Os03t0835800-01
AT2G36360	AT2G36360.1	Os03g0835800	Os03t0835800-02
AT2G36360	AT2G36360.4	Os03g0835800	Os03t0835800-01
AT2G36360	AT2G36360.4	Os03g0835800	Os03t0835800-02
AT4G38920	AT4G38920.2	Os02g0550100	Os02t0550100-01
AT4G38920	AT4G38920.2	Os05g0106100	Os05t0106100-01
AT4G38920	AT4G38920.1	Os02g0550100	Os02t0550100-01
AT4G38920	AT4G38920.1	Os05g0106100	Os05t0106100-01
AT1G61730	AT1G61730.1	Os09g0451700	Os09t0451700-00
AT3G55110	AT3G55110.1	Os03g0281900	Os03t0281900-01
AT1G63980	AT1G63980.2	Os03g0125300	Os03t0125300-01
AT1G63980	AT1G63980.1	Os03g0125300	Os03t0125300-01
AT5G42100	AT5G42100.1	Os10g0160100	Os10t0160100-02
AT5G42100	AT5G42100.1	Os10g0160100	Os10t0160100-01
AT5G42100	AT5G42100.1	Os06g0131500	Os06t0131500-01
AT5G42100	AT5G42100.1	Os06g0131500	Os06t0131500-02
AT5G42100	AT5G42100.1	Os03g0246100	Os03t0246100-01
AT5G42100	AT5G42100.2	Os10g0160100	Os10t0160100-02
AT5G42100	AT5G42100.2	Os10g0160100	Os10t0160100-01
AT5G42100	AT5G42100.2	Os06g0131500	Os06t0131500-01
AT5G42100	AT5G42100.2	Os06g0131500	Os06t0131500-02
AT5G42100	AT5G42100.2	Os03g0246100	Os03t0246100-01
AT2G26950	AT2G26950.1	Os05g0490600	Os05t0490600-00
AT2G47210	AT2G47210.3	Os05g0540800	Os05t0540800-01
AT2G47210	AT2G47210.3	Os05g0540800	Os05t0540800-02
AT2G47210	AT2G47210.1	Os05g0540800	Os05t0540800-01
AT2G47210	AT2G47210.1	Os05g0540800	Os05t0540800-02
AT2G47210	AT2G47210.2	Os05g0540800	Os05t0540800-01
AT2G47210	AT2G47210.2	Os05g0540800	Os05t0540800-02
AT4G33230	AT4G33230.1	Os09g0433700	Os09t0433700-01
AT2G13290	AT2G13290.2	Os12g0611900	Os12t0611900-01
AT2G13290	AT2G13290.1	Os12g0611900	Os12t0611900-01
AT4G36900	AT4G36900.1	Os02g0712400	Os02t0712400-01
AT4G36900	AT4G36900.1	Os04g0648900	Os04t0648900-01
AT4G36900	AT4G36900.1	Os04g0648900	Os04t0648900-02
AT4G36900	AT4G36900.1	Os06g0166400	Os06t0166400-01
AT2G36230	AT2G36230.1	Os05g0400800	Os05t0400800-02
AT2G36230	AT2G36230.1	Os05g0400800	Os05t0400800-01
AT2G47000	AT2G47000.3	Os05g0137200	Os05t0137200-01
AT2G47000	AT2G47000.3	Os05g0137200	Os05t0137200-03
AT2G47000	AT2G47000.3	Os05g0137200	Os05t0137200-02
AT2G47000	AT2G47000.3	Os05g0137200	Os05t0137200-04
AT2G47000	AT2G47000.6	Os05g0137200	Os05t0137200-01
AT2G47000	AT2G47000.6	Os05g0137200	Os05t0137200-03
AT2G47000	AT2G47000.6	Os05g0137200	Os05t0137200-02
AT2G47000	AT2G47000.6	Os05g0137200	Os05t0137200-04
AT2G47000	AT2G47000.4	Os05g0137200	Os05t0137200-01
AT2G47000	AT2G47000.4	Os05g0137200	Os05t0137200-03
AT2G47000	AT2G47000.4	Os05g0137200	Os05t0137200-02
AT2G47000	AT2G47000.4	Os05g0137200	Os05t0137200-04
AT2G47000	AT2G47000.2	Os05g0137200	Os05t0137200-01
AT2G47000	AT2G47000.2	Os05g0137200	Os05t0137200-03
AT2G47000	AT2G47000.2	Os05g0137200	Os05t0137200-02
AT2G47000	AT2G47000.2	Os05g0137200	Os05t0137200-04
AT2G47000	AT2G47000.7	Os05g0137200	Os05t0137200-01
AT2G47000	AT2G47000.7	Os05g0137200	Os05t0137200-03
AT2G47000	AT2G47000.7	Os05g0137200	Os05t0137200-02
AT2G47000	AT2G47000.7	Os05g0137200	Os05t0137200-04
AT2G47000	AT2G47000.5	Os05g0137200	Os05t0137200-01
AT2G47000	AT2G47000.5	Os05g0137200	Os05t0137200-03
AT2G47000	AT2G47000.5	Os05g0137200	Os05t0137200-02
AT2G47000	AT2G47000.5	Os05g0137200	Os05t0137200-04
AT2G47000	AT2G47000.1	Os05g0137200	Os05t0137200-01
AT2G47000	AT2G47000.1	Os05g0137200	Os05t0137200-03
AT2G47000	AT2G47000.1	Os05g0137200	Os05t0137200-02
AT2G47000	AT2G47000.1	Os05g0137200	Os05t0137200-04
AT5G10520	AT5G10520.2	Os06g0663900	Os06t0663900-04
AT5G10520	AT5G10520.2	Os06g0663900	Os06t0663900-01
AT5G10520	AT5G10520.2	Os06g0663900	Os06t0663900-03
AT5G10520	AT5G10520.2	Os06g0663900	Os06t0663900-02
AT5G10520	AT5G10520.1	Os06g0663900	Os06t0663900-04
AT5G10520	AT5G10520.1	Os06g0663900	Os06t0663900-01
